county_id,CHSI_State_Name,CHSI_County_Name,CHSI_State_Abbr,Strata_Determining_Factors,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,A_Wh_Comp,A_Bl_Comp,A_Wh_BirthDef,B_Wh_Injury,C_Wh_Injury,C_Bl_Injury,C_Bl_Homicide,C_Wh_Suicide,D_Wh_Injury,D_Bl_Injury,D_Hi_Injury,D_Wh_Cancer,D_Bl_Cancer,D_Wh_HeartDis,D_Bl_HeartDis,D_Wh_Suicide,D_Bl_HIV,D_Bl_Homicide,E_Wh_Cancer,E_Bl_Cancer,E_Ot_Cancer,E_Hi_Cancer,E_Wh_HeartDis,E_Bl_HeartDis,E_Ot_HeartDis,E_Hi_HeartDis,F_Wh_HeartDis,F_Bl_HeartDis,F_Ot_HeartDis,F_Hi_HeartDis,F_Wh_Cancer,F_Bl_Cancer,F_Ot_Cancer,F_Hi_Cancer,LCD_Time_Span,All_Death,Health_Status,LBW,LBW_Ind,VLBW,VLBW_Ind,Premature,Premature_Ind,Under_18,Under_18_Ind,Over_40,Over_40_Ind,Unmarried,Unmarried_Ind,Late_Care,Late_Care_Ind,Infant_Mortality,Infant_Mortality_Ind,IM_Wh_Non_Hisp,IM_Wh_Non_Hisp_Ind,IM_Bl_Non_Hisp,IM_Bl_Non_Hisp_Ind,IM_Hisp,IM_Hisp_Ind,IM_Neonatal,IM_Neonatal_Ind,IM_Postneonatal,IM_Postneonatal_Ind,Brst_Cancer,Brst_Cancer_Ind,Col_Cancer,Col_Cancer_Ind,CHD,CHD_Ind,Homicide,Homicide_Ind,Lung_Cancer,Lung_Cancer_Ind,MVA,MVA_Ind,Stroke,Stroke_Ind,Suicide,Suicide_Ind,Injury,Injury_Ind,Total_Births,Total_Deaths,MOBD_Time_Span,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,FluB_Rpt,FluB_Ind,HepA_Rpt,HepA_Ind,HepB_Rpt,HepB_Ind,Meas_Rpt,Meas_Ind,Pert_Rpt,Pert_Ind,CRS_Rpt,CRS_Ind,Syphilis_Rpt,Syphilis_Ind,ID_Time_Span,Pap_Smear,Mammogram,Proctoscopy,Pneumo_Vax,Flu_Vac,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Shig_Rpt,Shig_Rpt_Ind,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span,Predicted_Health_Status
13309,Georgia,Wheeler,GA,"frontier status, population size, poverty, age, population density",6706,23.0,24.0,20.9,68.9,8.4,1.8,65.4,33.6,0.7,0.1,4.6,NA,NA,NA,NA,NA,NA,NA,NA,22.0,NA,NA,NA,NA,26.0,NA,NA,NA,NA,32.0,17.0,NA,NA,22.0,33.0,NA,NA,37.0,36.0,NA,NA,15.0,17.0,NA,NA,1994-2003,939.2,NA,7.4,1.0,1.4,1.0,10.6,1.0,9.9,-1.0,0.4,1.0,41.7,1.0,14.7,1.0,3.2,1.0,NA,NA,NA,NA,NA,NA,3.2,1.0,0.0,1.0,NA,NA,19.4,1.0,145.4,1.0,NA,NA,54.1,1.0,29.0,1.0,72.6,-1.0,NA,NA,38.3,-1.0,1.0289293170295257,0.8768267223382045,1994-2003,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,NA,NA,NA,1.0,1.0,NA,-1.0,1.0,NA,-1.0,-1.0,-1.0,NA,-1.0,NA,81.4,27.8,NA,19.7,8.9,17.640918580375782,9.737548464062034,3.3402922755741127,14.9,0.0,-1,1,0.0,1.0,0.0029824038174768863,-1.0,0.016403220996122875,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0029824038174768863,-1.0,1994-2003,NA,NA,NA,NA,NA,1469.0,2.4753951685058158,4.2648374589919475,6.397256188487921,5.457798985982702,0.0,1.0,0.035788845809722636,-1.0,0.025350432448553534,-1.0,NA,1,1,1,1,1,1,1994-2003,22.894695722977094
13311,Georgia,White,GA,"frontier status, population size, poverty, age, population density",24055,100.0,11.8,23.6,61.5,13.5,1.4,95.5,2.2,0.3,1.1,2.4,41.0,NA,27.0,NA,64.0,NA,NA,NA,19.0,NA,NA,14.0,NA,16.0,NA,13.0,NA,NA,36.0,NA,NA,NA,23.0,NA,NA,NA,38.0,30.0,NA,NA,20.0,22.0,NA,NA,1994-2003,872.5,10.0,7.3,-1.0,1.2,-1.0,8.1,1.0,5.1,-1.0,1.8,-1.0,23.1,1.0,5.7,1.0,9.7,-1.0,9.8,-1.0,NA,NA,NA,NA,6.2,-1.0,3.5,-1.0,26.6,-1.0,18.5,1.0,180.7,1.0,NA,NA,55.3,1.0,21.8,1.0,73.2,-1.0,18.1,-1.0,19.5,1.0,1.006027852837248,0.724589482436084,1994-2003,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,NA,NA,-1.0,-1.0,-1.0,1.0,-1.0,NA,-1.0,-1.0,-1.0,-1.0,1.0,27.5,NA,15.6,NA,23.3,6.7,13.107462066098524,13.311161920598629,2.4069839950114322,33.3,16.6,-1,-1,0.00041571398877572233,-1.0,0.002909997921430056,-1.0,0.00041571398877572233,1.0,0.0,1.0,0.00041571398877572233,1.0,0.0,1.0,0.0,1.0,1994-2003,NA,NA,NA,NA,NA,3963.0,2.0369985450010395,2.718769486593224,6.185824152982748,5.092496362502598,0.0,1.0,0.0020785699438786117,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1994-2003,17.381944254775963
13313,Georgia,Whitfield,GA,"frontier status, population size, poverty, age",90889,313.0,12.1,30.2,59.4,9.3,1.1,93.3,3.9,0.5,1.4,27.9,40.0,NA,18.0,38.0,54.0,NA,NA,15.0,22.0,NA,45.0,12.0,NA,20.0,NA,12.0,NA,NA,34.0,35.0,NA,24.0,24.0,19.0,NA,29.0,29.0,31.0,NA,NA,20.0,14.0,NA,NA,1999-2003,994.2,25.3,6.6,1.0,1.3,1.0,9.8,1.0,6.5,-1.0,1.2,1.0,36.9,-1.0,27.2,-1.0,6.7,1.0,7.0,-1.0,NA,NA,6.4,-1.0,4.3,1.0,2.5,1.0,22.9,1.0,17.1,1.0,167.7,1.0,5.2,-1.0,73.6,-1.0,20.5,1.0,73.3,-1.0,12.2,-1.0,25.1,-1.0,1.96239368900527,0.7791922014765263,1999-2003,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,NA,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,32.8,77.3,24.6,28.3,32.0,8.0,16.65988183388529,10.239963031830035,2.5426619282861513,86.9,28.6,-1,-1,0.0015403404152317664,-1.0,0.009682139752885389,-1.0,0.006601458922421856,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.003520778091958323,-1.0,1999-2003,83.5,78.0,39.5,76.8,73.5,20823.0,2.498652202136672,3.205008306835811,5.6662522417454255,4.869676198439855,0.0006601458922421855,1.0,0.014743258260075475,-1.0,0.006161361660927065,-1.0,3110.391224460606,1,1,1,1,1,1,1999-2003,20.66049164742924
13315,Georgia,Wilcox,GA,"frontier status, population size, poverty, age, population density",8721,23.0,22.2,22.3,63.8,11.8,2.1,63.4,36.3,0.1,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0,NA,13.0,NA,26.0,NA,37.0,32.0,NA,NA,28.0,22.0,NA,NA,34.0,32.0,NA,NA,18.0,18.0,NA,NA,1994-2003,989.2,NA,9.7,-1.0,1.9,-1.0,14.4,-1.0,8.6,-1.0,1.0,1.0,45.7,-1.0,23.5,-1.0,13.6,-1.0,6.9,-1.0,23.9,-1.0,NA,NA,10.7,-1.0,2.9,1.0,NA,NA,18.6,1.0,188.1,1.0,NA,NA,62.9,-1.0,18.1,1.0,63.4,1.0,NA,NA,18.9,1.0,1.3003095975232197,1.0274051140924205,1994-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NA,-1.0,-1.0,NA,1.0,-1.0,NA,-1.0,-1.0,-1.0,NA,1.0,NA,89.1,NA,NA,NA,11.2,15.995872033023735,12.739364751748653,3.4399724802201583,11.5,0.0,-1,1,0.0011466574934067193,-1.0,0.0011466574934067193,1.0,0.0034399724802201583,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0022933149868134385,1.0,1994-2003,86.3,NA,NA,NA,NA,1916.0,2.5226464854947825,2.7978442839123954,6.283683063868822,5.159958720330238,0.0,1.0,0.013759889920880633,1.0,0.01949317738791423,-1.0,NA,1,1,1,1,1,1,1994-2003,21.44279300188954
13317,Georgia,Wilkes,GA,"frontier status, population size, poverty, age, population density",10457,22.0,16.9,23.6,59.1,14.6,2.6,56.8,42.2,0.2,0.4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,36.0,19.0,NA,18.0,NA,13.0,26.0,15.0,12.0,NA,47.0,25.0,NA,NA,20.0,30.0,NA,NA,31.0,32.0,NA,NA,21.0,20.0,NA,NA,1994-2003,1037.8,14.9,9.6,-1.0,1.8,-1.0,12.9,-1.0,9.4,-1.0,0.8,1.0,49.5,-1.0,22.4,-1.0,11.0,-1.0,8.9,-1.0,13.8,-1.0,NA,NA,9.3,-1.0,1.7,1.0,35.3,-1.0,23.0,-1.0,196.0,1.0,NA,NA,70.0,1.0,36.3,-1.0,79.7,-1.0,12.0,1.0,34.0,-1.0,1.250836760065028,1.3349909151764368,1994-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NA,-1.0,1.0,-1.0,-1.0,-1.0,NA,-1.0,-1.0,-1.0,-1.0,1.0,NA,NA,NA,NA,NA,9.2,16.276178636320168,17.509802046476043,3.9686334512766566,57.4,38.3,1,1,0.0,1.0,0.002868891651525294,-1.0,0.001912594434350196,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.000956297217175098,1.0,1994-2003,NA,NA,NA,NA,NA,2514.0,3.0505881227885627,3.337477287941092,6.177680022951133,5.010997417997514,0.0,1.0,0.021038538777852157,-1.0,0.015300755474801569,-1.0,25.5008128526346,1,1,1,1,1,1,1994-2003,19.685124147610935
13319,Georgia,Wilkinson,GA,"frontier status, population size, poverty, age",10143,23.0,15.2,26.7,59.7,12.2,1.4,58.8,40.7,0.2,0.1,1.7,NA,NA,NA,NA,NA,NA,NA,NA,34.0,24.0,NA,NA,12.0,16.0,26.0,14.0,12.0,NA,33.0,25.0,NA,NA,31.0,29.0,NA,NA,36.0,34.0,NA,NA,22.0,19.0,NA,NA,1994-2003,1089.3,NA,11.0,-1.0,1.9,-1.0,12.9,-1.0,7.9,-1.0,1.4,-1.0,49.0,-1.0,18.6,1.0,12.6,-1.0,9.0,-1.0,17.4,-1.0,NA,NA,10.5,-1.0,2.1,1.0,26.8,-1.0,20.3,-1.0,233.5,-1.0,NA,NA,69.5,-1.0,46.6,-1.0,79.6,-1.0,20.4,-1.0,28.9,-1.0,1.5764566696243716,1.0460416050478163,1994-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NA,-1.0,1.0,-1.0,-1.0,-1.0,NA,-1.0,-1.0,-1.0,-1.0,1.0,NA,NA,NA,NA,NA,5.1,16.5730060139998,13.44769791974761,4.821058858325939,19.7,9.9,-1,1,0.0,1.0,0.003943606428078478,-1.0,0.0009859016070196194,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.001971803214039239,-1.0,1994-2003,NA,NA,NA,NA,NA,1954.0,2.6717933550231687,3.391501528147491,5.944986690328305,5.037957211870255,0.0,1.0,0.012816720891255054,1.0,0.0029577048210588583,1.0,NA,1,1,1,1,1,1,1994-2003,19.444687706510035
13321,Georgia,Worth,GA,"frontier status, population size, poverty, age, population density",21996,39.0,17.4,27.1,59.7,11.5,1.6,69.1,29.9,0.3,0.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,28.0,23.0,NA,15.0,NA,15.0,20.0,15.0,20.0,NA,32.0,29.0,NA,NA,26.0,26.0,NA,NA,39.0,34.0,NA,NA,19.0,22.0,NA,NA,1994-2003,966.4,31.4,9.7,1.0,2.0,-1.0,14.8,-1.0,8.5,-1.0,1.0,1.0,46.6,-1.0,17.1,1.0,6.4,1.0,2.9,1.0,10.2,1.0,NA,NA,4.4,1.0,2.0,1.0,25.5,1.0,19.7,1.0,208.5,1.0,9.9,-1.0,61.2,1.0,30.5,1.0,64.4,1.0,11.2,1.0,25.7,1.0,1.2597745044553554,0.8874340789234406,1994-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,NA,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,34.2,84.3,32.9,NA,26.1,16.8,16.82578650663757,9.55628296053828,2.4731769412620475,36.4,13.6,-1,-1,0.0013638843426077467,-1.0,0.0004546281142025823,1.0,0.0009092562284051646,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0013638843426077467,1.0,1994-2003,80.4,NA,NA,NA,NA,4544.0,2.645935624659029,3.1460265502818694,5.928350609201673,5.060010911074741,0.0,1.0,0.012729587197672304,-1.0,0.015002727768685215,-1.0,NA,1,1,1,1,1,1,1994-2003,25.34332722345507
15001,Hawaii,Hawaii,HI,"frontier status, population size, poverty",167293,42.0,13.1,26.7,60.0,11.3,2.0,35.9,0.7,0.5,36.0,6.4,NA,NA,NA,NA,NA,NA,NA,NA,34.0,NA,NA,14.0,NA,12.0,NA,12.0,NA,NA,32.0,NA,30.0,31.0,18.0,NA,33.0,19.0,29.0,NA,29.0,33.0,23.0,NA,22.0,29.0,2001-2003,752.9,15.2,8.3,-1.0,1.2,1.0,13.5,-1.0,4.3,1.0,3.0,-1.0,48.8,-1.0,25.1,-1.0,6.5,1.0,5.5,1.0,NA,NA,4.7,1.0,4.3,1.0,2.2,1.0,21.6,1.0,16.5,1.0,130.8,1.0,4.5,1.0,41.2,1.0,19.8,-1.0,76.8,-1.0,13.5,1.0,26.7,-1.0,1.2650459572924948,0.7499815692627108,2001-2003,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,NA,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,20.2,75.9,19.6,23.9,21.1,6.8,14.885261188453791,11.781724280155176,1.9582409305828696,89.1,49.0,1,-1,0.0017932609254421885,-1.0,0.0011955072836281255,1.0,0.00039850242787604185,1.0,0.0,1.0,0.002391014567256251,-1.0,0.0,1.0,0.0005977536418140627,1.0,2001-2003,84.0,79.6,38.9,61.4,68.9,16598.0,1.5977954845689897,2.6916846490887245,5.042649722343433,6.528665275893194,0.003188019423008335,-1.0,0.025105652956190636,-1.0,0.004981280348450523,1.0,97.55855893552032,1,1,1,1,1,1,2001-2003,14.113324866982811
15003,Hawaii,Honolulu,HI,"frontier status, population size, poverty",905266,1509.0,10.5,24.6,61.4,11.8,2.2,22.9,3.0,0.3,55.1,4.7,61.0,NA,19.0,NA,56.0,NA,NA,19.0,28.0,40.0,24.0,15.0,10.0,NA,13.0,13.0,NA,NA,31.0,21.0,37.0,23.0,23.0,35.0,27.0,31.0,29.0,36.0,31.0,32.0,23.0,26.0,21.0,22.0,2001-2003,628.9,12.5,8.5,-1.0,1.4,-1.0,13.2,-1.0,2.3,-1.0,3.3,1.0,29.3,-1.0,13.3,-1.0,7.3,-1.0,5.4,-1.0,11.9,-1.0,8.0,-1.0,5.0,-1.0,2.3,-1.0,17.2,1.0,17.1,1.0,98.3,1.0,2.3,1.0,33.4,1.0,8.3,1.0,54.5,-1.0,9.5,-1.0,19.7,-1.0,1.4178521377510405,0.6835928150768208,2001-2003,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,19.0,77.1,17.8,23.9,18.0,6.9,11.810340827999726,12.733826300777894,1.2678041592195002,124.5,80.3,1,-1,0.0018042579013608524,-1.0,0.0015465067725950162,1.0,0.0017674363115371614,1.0,0.0009573613354159624,-1.0,0.0019883658504793065,-1.0,3.6821589823690864e-05,1.0,0.0012519340540054892,1.0,2001-2003,85.3,81.4,44.8,66.8,77.0,91741.0,1.3473387932386724,1.5037569068097112,5.1731756190998,6.407398488400094,0.0016937931318897796,-1.0,0.022387526612804045,-1.0,0.005412773704082556,-1.0,3927.746309924376,1,1,1,1,1,1,2001-2003,12.590739345485758
15005,Hawaii,Kalawao,HI,"frontier status, population size, poverty, age",111,8.0,NA,1.4,82.3,11.7,4.5,41.4,0.0,0.0,55.9,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-2003,1823.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,-1.0,22.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6936936936936937,2.2522522522522523,1994-2003,NA,NA,NA,NA,NA,-1.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,-1,-1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1994-2003,NA,NA,NA,NA,NA,66.0,NA,2.7027027027027026,6.306306306306307,5.405405405405405,0.0,1.0,0.0,1.0,0.0,1.0,NA,1,1,1,1,1,1,1994-2003,17.444358407830862
15007,Hawaii,Kauai,HI,"frontier status, population size, poverty, age",62640,101.0,10.5,25.9,60.0,11.7,2.4,33.9,0.4,0.4,43.8,5.7,NA,NA,NA,NA,NA,NA,NA,NA,29.0,NA,NA,17.0,NA,14.0,NA,14.0,NA,NA,42.0,NA,36.0,25.0,18.0,NA,22.0,38.0,28.0,NA,32.0,34.0,23.0,NA,22.0,27.0,1999-2003,661.6,13.4,7.3,-1.0,1.2,-1.0,9.8,1.0,4.3,-1.0,4.1,-1.0,42.9,-1.0,23.1,-1.0,4.5,1.0,2.3,1.0,NA,NA,1.8,1.0,2.9,1.0,1.6,1.0,20.3,1.0,19.4,1.0,127.4,1.0,NA,NA,34.8,1.0,9.5,1.0,49.7,1.0,11.2,-1.0,19.4,1.0,1.2037037037037037,0.7081736909323116,1999-2003,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,NA,1.0,1.0,1.0,1.0,-1.0,1.0,NA,1.0,1.0,1.0,-1.0,1.0,17.3,77.0,17.4,26.2,20.7,7.0,12.972541507024266,12.720306513409962,1.3266283524904214,99.0,59.1,1,-1,0.0028735632183908046,-1.0,0.0015964240102171138,1.0,0.001277139208173691,1.0,0.00031928480204342275,1.0,0.007662835249042145,-1.0,0.0,1.0,0.0,1.0,1999-2003,81.1,80.1,42.2,66.9,77.5,6968.0,1.4112388250319285,1.334610472541507,5.095785440613027,6.3042784163473815,0.0019157088122605363,1.0,0.014687100893997445,1.0,0.0006385696040868455,1.0,37.11556513409962,1,1,1,1,1,1,1999-2003,11.34001584267152
15009,Hawaii,Maui,HI,"frontier status, population size, poverty, age",139884,121.0,10.2,25.1,63.5,9.7,1.8,38.3,0.6,0.5,40.5,5.8,NA,NA,NA,NA,NA,NA,NA,NA,27.0,NA,NA,NA,NA,23.0,NA,NA,NA,NA,34.0,NA,34.0,23.0,19.0,NA,24.0,23.0,30.0,NA,29.0,23.0,24.0,NA,21.0,35.0,2001-2003,646.6,12.0,7.5,-1.0,1.3,-1.0,11.9,-1.0,2.6,-1.0,3.6,-1.0,39.7,-1.0,26.0,-1.0,6.4,-1.0,6.0,-1.0,NA,NA,3.7,1.0,4.2,-1.0,2.2,-1.0,18.3,1.0,14.8,1.0,106.6,1.0,NA,NA,40.8,1.0,14.6,-1.0,51.8,1.0,10.9,-1.0,16.2,1.0,1.3041758409348698,0.6012124331589032,2001-2003,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,1.0,1.0,-1.0,1.0,19.9,75.0,17.7,21.4,20.8,5.9,12.751994509736639,10.049040633667897,1.3647021818077836,92.2,45.8,1,-1,0.002859512167224271,-1.0,0.0009531707224080905,1.0,0.0021446341254182035,-1.0,0.0,1.0,0.0016680487642141584,1.0,0.0,1.0,0.0,1.0,2001-2003,85.0,79.2,37.3,61.4,70.2,15626.0,1.4226073031940751,1.5348431557576276,5.140687998627434,6.25947213405393,0.0,1.0,0.021446341254182034,-1.0,0.0016680487642141584,1.0,292.60956220868724,1,1,1,1,1,1,2001-2003,11.95778194120107
16001,Idaho,Ada,ID,"frontier status, population size, poverty, age",344727,327.0,9.3,26.6,64.0,8.1,1.4,94.6,0.8,0.7,2.1,5.3,39.0,NA,34.0,26.0,50.0,NA,NA,28.0,22.0,NA,NA,16.0,NA,NA,NA,17.0,NA,NA,36.0,NA,14.0,30.0,20.0,NA,27.0,25.0,26.0,NA,20.0,20.0,23.0,NA,31.0,25.0,2001-2003,750.2,9.6,6.3,1.0,1.0,1.0,10.9,1.0,1.7,1.0,1.9,1.0,19.4,1.0,11.1,1.0,5.9,-1.0,6.0,-1.0,NA,NA,3.1,1.0,3.9,-1.0,2.0,-1.0,23.8,1.0,15.4,1.0,131.6,1.0,2.0,1.0,48.9,1.0,12.5,-1.0,53.1,1.0,14.8,-1.0,18.7,1.0,1.4382395344722054,0.55618890697083,2001-2003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,15.5,77.0,18.5,21.6,18.1,5.1,10.610425060990291,8.590275783446032,1.2757921485697379,98.3,48.2,1,-1,0.0006768641079269491,-1.0,0.0013537282158538981,1.0,0.0011603384707319126,1.0,9.669487256099272e-05,1.0,0.0028041513042687885,-1.0,0.0,1.0,0.00048347436280496355,1.0,2001-2003,81.4,78.7,45.0,66.3,69.1,20528.0,1.710048821241156,2.8178819761724494,6.3308066963133145,4.244228041319653,0.00464135388292765,-1.0,0.013053807795734016,-1.0,0.0017405077060978688,1.0,219.53100279351486,1,1,1,-1,1,1,2001-2003,10.091857208964853
16003,Idaho,Adams,ID,"frontier status, population size, poverty, age",3591,3.0,13.3,20.3,61.2,16.4,2.1,97.6,0.1,1.5,0.4,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0,NA,NA,NA,30.0,NA,NA,NA,33.0,NA,NA,NA,26.0,NA,NA,NA,1994-2003,794.9,16.1,4.2,1.0,NA,NA,9.2,1.0,4.9,-1.0,2.8,-1.0,24.3,1.0,28.3,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.3,-1.0,NA,NA,44.9,-1.0,40.4,-1.0,41.4,1.0,NA,NA,26.7,1.0,0.7908660540239487,0.8883319409635199,1994-2003,1.0,NA,1.0,-1.0,-1.0,1.0,-1.0,NA,NA,NA,NA,NA,NA,NA,NA,-1.0,NA,1.0,-1.0,1.0,NA,1.0,22.8,79.6,24.2,NA,16.6,5.1,17.655249234196603,19.047619047619047,3.2302979671400722,0.0,27.8,1,1,0.0,1.0,0.01113895850737956,-1.0,0.00278473962684489,-1.0,0.0,1.0,0.00278473962684489,-1.0,0.0,1.0,0.0,1.0,1994-2003,NA,NA,NA,NA,NA,495.0,4.06571985519354,3.78724589250905,6.878306878306878,4.3163464216095795,0.0,1.0,0.00835421888053467,-1.0,0.00278473962684489,-1.0,NA,1,1,1,1,1,1,1994-2003,16.741914107323073
16005,Idaho,Bannock,ID,"frontier status, population size, poverty, age",78155,70.0,13.5,29.1,60.4,9.1,1.4,93.5,0.7,3.1,1.3,5.2,39.0,NA,26.0,NA,48.0,NA,NA,18.0,20.0,NA,NA,14.0,NA,13.0,NA,14.0,NA,NA,30.0,NA,12.0,NA,27.0,NA,14.0,NA,31.0,NA,26.0,31.0,19.0,NA,14.0,19.0,1999-2003,905.3,13.1,7.2,-1.0,1.0,1.0,11.0,1.0,2.5,1.0,1.1,1.0,19.6,1.0,17.0,-1.0,6.5,1.0,6.5,-1.0,NA,NA,NA,NA,4.1,1.0,2.3,1.0,32.2,-1.0,12.3,1.0,184.9,-1.0,NA,NA,39.1,1.0,20.6,1.0,75.3,-1.0,14.9,-1.0,26.0,-1.0,1.7979655812168125,0.7526069989124176,1999-2003,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,NA,NA,1.0,-1.0,-1.0,1.0,-1.0,NA,1.0,-1.0,-1.0,-1.0,1.0,17.5,80.0,23.7,22.1,18.0,7.0,15.685496769240611,10.0556586270872,2.0241827138378863,83.2,48.6,1,-1,0.00025590173373424605,1.0,0.0025590173373424606,-1.0,0.0007677052012027382,1.0,0.0,1.0,0.004094427739747937,-1.0,0.0,1.0,0.00025590173373424605,1.0,1999-2003,75.4,71.4,36.7,58.2,67.9,5774.0,2.001151557801804,3.311368434521144,6.135244066278549,4.537137739108182,0.007165248544558888,-1.0,0.013050988420446549,-1.0,0.0010236069349369842,1.0,39.16703985669503,1,1,1,1,1,1,1999-2003,14.28698066938744
